budget,revenue,popularity,vote_average,vote_count,runtime,original_language,imdb_rating,imdb_votes,year,month,season,genre_Action,genre_Adventure,genre_Animation,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Family,genre_Fantasy,genre_History,genre_Horror,genre_Music,genre_Mystery,genre_Romance,genre_Science_Fiction,genre_TV_Movie,genre_Thriller,genre_War,genre_Western,director_is_top,actor_is_top,roi,hit
3.4227493594646616,50100000.0,0.16634253328927226,0.41997092196725483,0.4139219881572887,0.9040138338983337,en,0.4115293993023854,0.3165485048843487,-0.15298423526369698,2,4,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.15329129222223878,1
-0.7172884922096076,3395627.0,-0.26273826376350573,0.5626699944122454,-0.31004248621577235,-0.8785659392994212,fr,1.0611620950170495,-0.14871706716255645,0.23298115828533394,9,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-0.11991832801578094,0
0.40397175928550705,9953708.0,0.48428173427917576,1.1334662841922067,2.325592129178859,2.16907044713545,en,1.4323807782825713,2.144459533994534,-0.7319323255872434,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.16952274037297918,0
0.8352257021682434,23900000.0,2.1617609228452546,1.5808278763072516,9.175290342721404,0.789008687240414,en,2.0820134739972356,14.317696949538922,-0.10473856107006813,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14403452716688075,1
-0.674163097921334,5987386.0,1.2029075487712273,1.3475148928596923,3.0852887557205473,-0.246037632680863,en,1.710794790731713,3.9360305680194854,-0.24947558365095474,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,-0.08648169836924806,0
-0.11353297217377663,40060108.0,2.496296890573328,1.4738035719735085,11.996576792209556,0.443993247266655,en,1.9892088031808552,16.194726108572862,-0.008247212682810395,10,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.01213732066149744,1
1.5252320107806216,41722424.0,2.5329894574930436,1.2761653566371973,11.054335475241183,0.7315061139114541,en,1.710794790731713,9.786271174384522,-0.87666934816813,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,-0.12988143357773355,1
-0.6569129402060245,15992615.0,0.607433526215256,1.2048158204147017,2.386958216598893,-1.4535916725890194,en,1.710794790731713,3.214367430138283,0.18473548409170507,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.082741383838074,0
-0.8035392807861549,9016411.0,0.9184928709077131,1.2761653566371973,2.612226132444588,0.6740035405824943,ja,1.6179901199153326,1.8474896507373801,-0.7801779997808722,3,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.23110000147764187,0
-0.8794399747335165,54683487.0,-0.1849556960019961,-0.3648739764801927,0.34168089790332445,-1.4535916725890194,en,-0.42371263804504006,0.24823998189548097,0.18473548409170507,8,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,21.654962513324765,1
